Usage_ID,Account_ID,Timestamp,Service,SKU,Usage_Value,Unit,Cost,Currency,FX_Rate,Region,Resource_ID,Tag_Owner,Tag_Env,Charge_Type,Purchase_Type,Department,Project,CPU_Util,Memory_Util,Incident_ID,Ticket_ID,Price_Version,SLA_Event,Log_Skew_Seconds,Account_Clean,Account_In_Master,TS_UTC,TS_Parse_Failed,TS_Garbage_Flag,SKU_Clean,SKU_Unmatched,SKU_Changed,Service_Clean,Unit_Canonical,Usage_Converted,Unit_Dimension_Mismatch,Cost_Clean,Currency_Clean,Is_Negative_Cost,Is_Zero_Cost,Region_Clean,Region_Unresolvable,Is_Duplicate,Duplicate_Keep,Charge_Type_Clean,Charge_Cost_Contradiction,Is_Usage_Anomaly,Anomaly_Z_Score,Tag_Owner_Clean,Tag_Env_Clean,Is_Orphan_Resource,Is_Zombie_Resource,Resource_Cloud_Mismatch,Expected_Price_Version,Price_Version_Mismatch,Price_Version_Clean,FX_Rate_Clean,Cost_USD,FX_Missing,FX_Wrong_Direction,CPU_Clean,Mem_Clean,Is_Idle,Is_Overutilized,Purchase_Type_Clean,Purchase_Type_Mismatch,Dept_Clean,Project_Clean,Is_Unknown_Dept,Is_Unknown_Project,Is_Invalid_Combo,SLA_Event_Clean,SLA_Messy_Flag,SLA_Event_Clean_Str,Log_Skew_Clean,Is_High_Skew
U09548,  AWS-ACCT-012 ,2026/01/11 11:34,Storage,S3-IA,443.47,gigabytes,25.08,INR,0.012,ap-southeast-1,aws-ec2-068,data-team,staging,true,RESERVED,UNKNOWN_DEPT,EPSILON,,,,,v1,False,-11.1,AWS-ACCT-012,True,2026-01-11 11:34:00+00:00,False,False,S3-IA,False,False,Storage,GB,443.47,False,25.08,INR,False,False,ap-southeast-1,False,False,True,Usage,False,False,-1.209,data,staging,False,False,False,v1,False,v1,0.012,0.30096,False,False,,,False,False,reserved,True,UNKNOWN_DEPT,EPSILON,True,False,False,False,False,False,-11.1,False
U08441,GCP-ACCT-041,2026/03/24 13:50,STORAGE,GCS-Standard,150570.46,GB,110.90,EUR,1.08,us-west1,gcp-inst-283,devops,production,billable,On Demand,LEGAL,Epsilon,,,,,v2,0,-60.7,GCP-ACCT-041,True,2026-03-24 13:50:00+00:00,False,False,GCS-Standard,False,False,Storage,GB,150570.46,False,110.9,EUR,False,False,us-west1,False,False,True,Usage,False,True,73.757,devops,production,False,False,False,v3,True,v3,1.08,119.77200000000002,False,False,,,False,False,on-demand,True,LEGAL,EPSILON,False,False,False,False,True,False,-60.7,True
U05485,GCP-ACCT-046,2026-02-17T02:17:00+05:30,database,CloudSQL-db.standard-2,44877.13,hours,2875.42,Us Dollar,1.0,asia-southeast1,gcp-inst-256,security,development,CREDIT,Reserved,SECURITY,BETA,84.6,30.4,INC-040,,v2,False,,GCP-ACCT-046,True,2026-02-16 20:47:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,161557668.0,False,2875.42,USD,False,False,asia-southeast1,False,False,True,Credit,False,False,0.998,security,development,False,False,False,v2,False,v2,1.0,2875.42,False,False,84.6,30.4,False,True,reserved,True,SECURITY,BETA,False,False,False,False,False,False,0.0,False
U03126,GCP-ACCT-043,2026-02-05T10:19:00+00:00,DATABASE,CloudSQL-db.standard-2,457.5,seconds,1.95,usd,1.0,asia southeast1,gcp-inst-253,security,staging,Refund,Spot,OPERATIONS,gamma,40.0,51.3,,T-070,v2,no,109.3,GCP-ACCT-043,True,2026-02-05 10:19:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,457.5,False,1.95,USD,False,False,asia-southeast1,False,True,True,Refund,False,False,-1.266,security,staging,False,False,False,v2,False,v2,1.0,1.95,False,False,40.0,51.3,False,False,spot,True,OPERATIONS,GAMMA,False,False,False,False,True,False,109.3,True
U06560,ACCT-004,2026/01/01 23:11,database,RDS-db.m5.large,25556.78,secs,1369.32,Us Dollar,1.0,us-west-2,aws-ec2-071,Backend,staging,free,Reserved,product,Omega,100.0,30.6,INC-011,T-142,v1,no,,AWS-ACCT-004,True,2026-01-01 23:11:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,25556.78,False,1369.32,USD,False,False,us-west-2,False,False,True,Free_Tier,True,False,0.015,backend,staging,False,False,False,v1,False,v1,1.0,1369.32,False,False,100.0,30.6,False,True,reserved,True,PRODUCT,OMEGA,False,False,False,False,True,False,0.0,False
U08079,AWS-ACCT-012,2026/01/03 07:42,storage,S3-IA,1104.13,GB,₹88.34,INR,0.012,ap-southeast-1,aws-ec2-090,security,production,true,on-demand,Engineering,beta,,,,,v1,False,69.6,AWS-ACCT-012,True,2026-01-03 07:42:00+00:00,False,False,S3-IA,False,False,Storage,GB,1104.13,False,88.34,INR,False,False,ap-southeast-1,False,False,True,Usage,False,False,-0.852,security,production,False,False,False,v1,False,v1,0.012,1.0600800000000001,False,False,,,False,False,on-demand,False,ENGINEERING,BETA,False,False,False,False,False,False,69.6,True
U04971,GCP-ACCT-050,2026-03-02T15:42:00Z,COMPUTE,GCE_n1_standard_8,32650.4,secs,0,Indian Rupee,0.012,asia-south1,gcp-inst-269,PLATFORM,staging,credit,OnDemand,Data_Science,Alpha,32.7,19.2,,,v1,no,-74.7,GCP-ACCT-050,True,2026-03-02 15:42:00+00:00,False,False,GCE-n1-standard-8,False,True,Compute,seconds,32650.4,False,0.0,INR,False,True,asia-south1,False,False,True,Credit,False,False,0.36,platform,staging,False,False,False,v3,True,v3,0.012,0.0,False,False,32.7,19.2,False,False,on-demand,True,DATA_SCIENCE,ALPHA,False,False,False,False,True,False,-74.7,True
U07422,  AWS-ACCT-002 ,2026-03-05T02:56:00Z,DATABASE,RDS-db.m5.large,19365.98,hr,293.49,inr,0.012,eu-west-1,aws-ec2-009,security,stg,TRUE,Reserved,LEGAL,Nova,71.2,68.4,INC-096,,v3,No,-10.5,AWS-ACCT-002,True,2026-03-05 02:56:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,69717528.0,False,293.49,INR,False,False,eu-west-1,False,False,True,Usage,False,False,-0.31,security,staging,False,False,False,v3,False,v3,0.012,3.5218800000000003,False,False,71.2,68.4,False,False,reserved,True,LEGAL,NOVA,False,False,False,False,True,False,-10.5,False
U08728,CCT-025,2026-0329 04:58,DATABASE,SQLDb-S2,47212.71,secs,496.84,eur,1.08,westeurope,az-vm-135,Platform,PROD,BILLABLE,On Demand,SECURITY,beta,64.3,37.3,,T-128,v3,FALSE,8.8,,False,2026-03-29 04:58:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,47212.71,False,496.84,EUR,False,False,westeurope,False,False,True,Usage,False,False,1.042,platform,production,False,False,True,v3,False,v3,1.08,536.5872,False,False,64.3,37.3,False,False,on-demand,True,SECURITY,BETA,False,False,False,False,True,False,8.8,False
U09391,GCP-ACCT-042,2026/03/12 00:03,Storage,GCS-Nearline,4778.35,Gb,356.64,Euro,1.08,asia-southeast1,gcp-inst-207,sec-team,Staging,credit,spot,operations,GAMMA,,,INC-091,T-010,v3,true,15.3,GCP-ACCT-042,True,2026-03-12 00:03:00+00:00,False,False,GCS-Nearline,False,False,Storage,GB,4778.35,False,356.64,EUR,False,False,asia-southeast1,False,False,True,Credit,False,False,1.227,security,staging,False,False,False,v3,False,v3,1.08,385.1712,False,False,,,False,False,spot,False,OPERATIONS,GAMMA,False,False,False,True,True,True,15.3,False
U02024,AWS-ACCT-015,2026-01-11T10:15:00+05:30,STORAGE,S3-IA,227.91,MB,4.53,Indian Rupee,0.012,eu-west-1,aws-ec2-026,frontend,production,REFUND,on_demand,marketing,Gamma,,,,,v3,No,96.6,AWS-ACCT-015,True,2026-01-11 04:45:00+00:00,False,False,S3-IA,False,False,Storage,GB,0.2226,False,4.53,INR,False,False,eu-west-1,False,False,True,Refund,False,False,-1.325,frontend,production,False,False,False,v1,True,v1,0.012,0.054360000000000006,False,False,,,False,False,on-demand,True,MARKETING,GAMMA,False,False,False,False,True,False,96.6,True
U09146,AWS-ACCT-005,2026-01-22T17:24:00+05:30,STORAGE,S3-IA,3907.46,megabytes,$333.68,dollar,1.0,ap-southeast-1,aws-ec2-072,frontend,staging,TRUE,RI,devops,beta,,,,T-141,v1,0,-41.5,AWS-ACCT-005,True,2026-01-22 11:54:00+00:00,False,False,S3-IA,False,False,Storage,GB,3.8159,False,333.68,USD,False,False,ap-southeast-1,False,True,True,Usage,False,False,0.663,frontend,staging,False,False,False,v1,False,v1,1.0,333.68,False,False,,,False,False,reserved,True,DEVOPS,BETA,False,False,False,False,True,False,-41.5,False
U05387,AWS-ACCT-015,18-02-2026 09:06:00,STORAGE,S3-IA,316.08,mb,15.83,Indian Rupee,0.012,AP-SOUTH-1,aws-ec2-092,data,development,True,on_demand,marketing,omega,,,INC-057,,v2,0,-76.6,AWS-ACCT-015,True,2026-02-18 09:06:00+00:00,False,False,S3-IA,False,False,Storage,GB,0.3087,False,15.83,INR,False,False,ap-south-1,False,False,True,Usage,False,False,-1.277,data,development,False,False,False,v2,False,v2,0.012,0.18996000000000002,False,False,,,False,False,on-demand,True,MARKETING,OMEGA,False,False,False,False,True,False,-76.6,True
U09306,az-acct-029,13-01-2026 12:09:00,Compute,VM-Standard_D4s,37972.82,hrs,"₹1,700.28",INR,0.012,WESTEUROPE,az-vm-184,backend,development,billable,On Demand,Operations,gamma,54.3,28.7,INC-062,,v1,Yes,39.9,AZ-ACCT-029,True,2026-01-13 12:09:00+00:00,False,False,VM-Standard_D4s,False,False,Compute,seconds,136702152.0,False,1700.28,INR,False,False,westeurope,False,False,True,Usage,False,False,0.522,backend,development,False,False,False,v1,False,v1,0.012,20.40336,False,False,54.3,28.7,False,False,on-demand,True,OPERATIONS,GAMMA,False,False,False,True,True,True,39.9,False
U02959,AWS-ACCT-012,2026-02-15T05:59:00Z,database,RDS-db.m5.large,30976.5,min,"2,949.60",Inr,0.012,ap-southeast-1,aws-ec2-019,SEC,production,Billable,on-demand,Engineering,beta,49.4,81.1,INC-036,,v2,FALSE,-104.6,AWS-ACCT-012,True,2026-02-15 05:59:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,1858590.0,False,2949.6,INR,False,False,ap-southeast-1,False,False,True,Usage,False,False,0.299,security,production,False,False,False,v2,False,v2,0.012,35.3952,False,False,49.4,81.1,False,True,on-demand,False,ENGINEERING,BETA,False,False,False,False,True,False,-104.6,True
U08997,AWS-ACCT-005,2026-02-12T15:07:00+05:30,COMPUTE,EC2-t3.medium,6959.15,hours,$183.28,usd,1.0,ap-southeast-1,aws-ec2-038,BACKEND,staging,Refund,on_demand,DEVOPS,ALPHA,97.7,97.5,,,v2,true,18.7,AWS-ACCT-005,True,2026-02-12 09:37:00+00:00,False,False,EC2-t3.medium,False,False,Compute,seconds,25052940.0,False,183.28,USD,False,False,ap-southeast-1,False,False,True,Refund,False,False,-1.072,backend,staging,False,False,False,v2,False,v2,1.0,183.28,False,False,97.7,97.5,False,True,on-demand,True,DEVOPS,ALPHA,False,False,False,True,True,True,18.7,False
U05510,GCP-ACCT-038,2026-03-25 05:08:00,DATABASE,CloudSQL-db.standard-2,341.99,sec,26.38,Inr,0.012,asia-south1,gcp-inst-269,security,staging,REFUND,On Demand,Data_Science,PHOENIX,11.5,40.0,,,v3,NO,-100.4,GCP-ACCT-038,True,2026-03-25 05:08:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,341.99,False,26.38,INR,False,False,asia-south1,False,False,True,Refund,False,False,-1.272,security,staging,False,False,False,v3,False,v3,0.012,0.31656,False,False,11.5,40.0,False,False,on-demand,True,DATA_SCIENCE,PHOENIX,False,False,False,False,True,False,-100.4,True
U06421,AWS-ACCT-017,2026-03-21T00:03:00+01:00,COMPUTE,EC2-t3.medium,37296.15,min,2926.61,Pound,1.27,euwe,aws-ec2-025,devops,production,billable,On Demand,OPERATIONS,Delta,88.0,88.0,,T-137,v3,NO,43.3,AWS-ACCT-017,True,2026-03-20 23:03:00+00:00,False,False,EC2-t3.medium,False,False,Compute,seconds,2237769.0,False,2926.61,GBP,False,False,,True,False,True,Usage,False,False,0.634,devops,production,False,False,False,v3,False,v3,1.27,3716.7947000000004,False,False,88.0,88.0,False,True,on-demand,True,OPERATIONS,DELTA,False,False,False,False,True,False,43.3,False
U08130,ACCT-044,2026-03-25T06:08:00Z,Compute,GCE-n1-standard-2,46034.66,mins,3358.25,Inr,0.012,us-central1,gcp-inst-219,devops,production,Billable,SPOT,operations,delta,74.1,71.4,INC-099,,v3,false,-92.7,GCP-ACCT-044,True,2026-03-25 06:08:00+00:00,False,False,GCE-n1-standard-2,False,False,Compute,seconds,2762079.6,False,3358.25,INR,False,False,us-central1,False,False,True,Usage,False,False,1.01,devops,production,False,False,False,v3,False,v3,0.012,40.299,False,False,74.1,71.4,False,False,spot,True,OPERATIONS,DELTA,False,False,False,False,True,False,-92.7,True
U09711,GCP-ACCT-042,,STORAGE,GCS-Nearline,4345.71,gb,165.96,eur,1.08,us-west1,gcp-inst-276,devops,production,BILLABLE,On Demand,devops,phoenix,,,,,v1,1,95.7,GCP-ACCT-042,True,,False,False,GCS-Nearline,False,False,Storage,GB,4345.71,False,165.96,EUR,False,False,us-west1,False,False,True,Usage,False,False,0.987,devops,production,False,False,False,,True,v1,1.08,179.23680000000002,False,False,,,False,False,on-demand,True,DEVOPS,PHOENIX,False,False,False,True,True,True,95.7,True
U05617,GCP-ACCT-048,2026-02-01T17:02:00Z,DATABASE,CloudSQL-db.standard-2,421.58,sec,29.75,Inr,0.012,us-central1,gcp-inst-261,Security,prod,free_tier,on-demand,FINANCE,Epsilon,81.3,84.3,,,v2,no,-66.0,GCP-ACCT-048,True,2026-02-01 17:02:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,421.58,False,29.75,INR,False,False,us-central1,False,True,False,Free_Tier,True,False,-1.268,security,production,False,False,False,v2,False,v2,0.012,0.357,False,False,81.3,84.3,False,True,on-demand,False,FINANCE,EPSILON,False,False,False,False,True,False,-66.0,True
U02606,AZ-ACCT-029,2026-02-19T07:51:00+01:00,Storage,Blob-Cool,1592.24,MB,128.04,inr,84.0,westeurope,az-vm-140,data,DEV,Credit,ON-DEMAND,marketing,Omega,,,INC-090,,v2,false,,AZ-ACCT-029,True,2026-02-19 06:51:00+00:00,False,False,Blob-Cool,False,False,Storage,GB,1.5549,False,128.04,INR,False,False,westeurope,False,False,True,Credit,False,False,-0.469,data,development,False,False,False,v2,False,v2,0.012,1.5364799999999998,False,True,,,False,False,on-demand,True,MARKETING,OMEGA,False,False,False,False,True,False,0.0,False
U06691,GCP-ACCT-049,2026-01-17T23:52:00Z,DATABASE,CloudSQL-db.standard-2,48692.93,min,"$4,660.79",dollar,1.0,ASIA-SOUTH1,gcp-inst-236,DevOps,staging,free,ON-DEMAND,engineering,BETA,2.7,60.5,INC-094,,v1,0,7.0,GCP-ACCT-049,True,2026-01-17 23:52:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,2921575.8,False,4660.79,USD,False,False,asia-south1,False,False,True,Free_Tier,True,False,1.192,devops,staging,False,False,False,v1,False,v1,1.0,4660.79,False,False,2.7,60.5,False,False,on-demand,True,ENGINEERING,BETA,False,False,False,False,True,False,7.0,False
U02673,  AZ-ACCT-022 ,2026-01-16T13:51:00+05:30,DATABASE,SQLDb-S2,4310.0,hr,174.35,dollar,1.0,westeurope,az-vm-184,security,production,True,reserved,SECURITY,Delta,6.2,16.1,,,version1,False,-57.1,AZ-ACCT-022,True,2026-01-16 08:21:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,15516000.0,False,174.35,USD,False,False,westeurope,False,False,True,Usage,False,False,-1.072,security,production,False,False,False,v1,True,v1,1.0,174.35,False,False,6.2,16.1,False,False,reserved,False,SECURITY,DELTA,False,False,False,False,False,False,-57.1,False
U05807,AZ-ACCT-022,2026-03-22T05:30:00Z,Database,SQLDB-S2,13131.62,second,1156.85,dollar,1.0,WESTEUROPE,aws-ec2-063,devops,Dev,Billable,OnDemand,SECURITY,PHOENIX,39.1,34.4,,T-045,v3,yes,-13.8,AZ-ACCT-022,True,2026-03-22 05:30:00+00:00,False,False,SQLDb-S2,False,True,Database,seconds,13131.62,False,1156.85,USD,False,False,westeurope,False,True,False,Usage,False,False,-0.638,devops,development,False,False,True,v3,False,v3,1.0,1156.85,False,False,39.1,34.4,False,False,on-demand,True,SECURITY,PHOENIX,False,False,True,True,True,True,-13.8,False
U02843,AWS-ACCT-017,2026/03/16 02:41,database,RDS-db.m5.large,924.83,second,£89.80,Pound,1.27,us-east-1,aws-ec2-001,platform,staging,billable,RI,Data_Science,alpha,37.1,23.1,,,v3,True,-106.8,AWS-ACCT-017,True,2026-03-16 02:41:00+00:00,False,False,RDS-db.m5.large,False,False,Database,seconds,924.83,False,89.8,GBP,False,False,us-east-1,False,False,True,Usage,False,False,-1.279,platform,staging,False,False,False,v3,False,v3,1.27,114.04599999999999,False,False,37.1,23.1,False,False,reserved,True,DATA_SCIENCE,ALPHA,False,False,False,True,False,True,-106.8,True
U06333,GCP-ACCT-038,,database,CloudSQL-db_standard-2,11733.51,hr,₹409.70,Indian Rupee,0.012,asia southeast1,gcp-inst-242,security,development,true,on-demand,Product,omega,51.2,79.7,,T-149,v3,NO,,GCP-ACCT-038,True,,False,False,CloudSQL-db.standard-2,False,True,Database,seconds,42240636.0,False,409.7,INR,False,False,asia-southeast1,False,False,True,Usage,False,False,-0.692,security,development,False,False,False,,True,v3,0.012,4.9164,False,False,51.2,79.7,False,False,on-demand,False,PRODUCT,OMEGA,False,False,False,False,True,False,0.0,False
U06266,GCP_ACCT_036,2026/03/27 17:40,DATABASE,CloudSQL-db.standard-2,21619.44,second,602.13,inr,0.012,asia-south1,gcp-inst-247,security,staging,free_tier,on-demand,Finance,NOVA,65.3,79.1,,T-179,v3,No,-18.6,GCP-ACCT-036,True,2026-03-27 17:40:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,21619.44,False,602.13,INR,False,False,asia-south1,False,False,True,Free_Tier,True,False,-0.188,security,staging,False,False,False,v3,False,v3,0.012,7.22556,False,False,65.3,79.1,False,False,on-demand,False,FINANCE,NOVA,False,False,False,False,True,False,-18.6,False
U08124,AZ-ACCT-030,2026-01-18T07:58:00+05:30,compute,VM-Standard_D4s,4211.81,minutes,7.70,Indian Rupee,,EASTUS,az-vm-201,data,Prod,CREDIT,reserved,DEVOPS,ALPHA,19.6,86.3,,,v1,Yes,89.0,AZ-ACCT-030,True,2026-01-18 02:28:00+00:00,False,False,VM-Standard_D4s,False,False,Compute,seconds,252708.6,False,7.7,INR,False,False,eastus,False,False,True,Credit,False,False,-1.147,data,production,False,False,False,v1,False,v1,0.012,0.09240000000000001,True,False,19.6,86.3,False,True,reserved,False,DEVOPS,ALPHA,False,False,False,True,True,True,89.0,True
U02291,AZ-ACCT-031,2026-0226 09:25,Database,SQLDb-S2,33537.12,secs,"£1,069.36",GBP,1.27,southeastasia,az-vm-114,dev-ops,staging,Billable,Spot,Devops,phoenix,21.6,41.9,INC-006,,V2,No,,AZ-ACCT-031,True,2026-02-26 09:25:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,33537.12,False,1069.36,GBP,False,False,southeastasia,False,False,True,Usage,False,False,0.368,devops,staging,False,False,False,v2,True,v2,1.27,1358.0872,False,False,21.6,41.9,False,False,spot,True,DEVOPS,PHOENIX,False,False,False,False,True,False,0.0,False
U07662,AWS-ACCT-013,2026-0302 15:45,STORAGE,S3-IA,3900.08,Gb,$270.25,Us Dollar,1.0,US-WEST-2,aws-ec2-044,SEC,STG,FREE_TIER,on-demand,marketing,omega,,,INC-085,T-085,v3,No,-66.4,AWS-ACCT-013,True,2026-03-02 15:45:00+00:00,False,False,S3-IA,False,False,Storage,GB,3900.08,False,270.25,USD,False,False,us-west-2,False,False,True,Free_Tier,True,False,0.659,security,staging,False,False,False,v3,False,v3,1.0,270.25,False,False,,,False,False,on-demand,False,MARKETING,OMEGA,False,False,False,False,True,False,-66.4,True
U04291,AWS-ACCT-012,2026-02-18T22:32:00Z,DATABASE,RDS_db.m5.large,35991.33,minutes,1413.48,INR,0.012,ap-south-1,aws-ec2-012,devops,stg,free,on-demand,DATA_SCIENCE,GAMMA,4.7,25.2,,T-140,,0,-14.4,AWS-ACCT-012,True,2026-02-18 22:32:00+00:00,False,False,RDS-db.m5.large,False,True,Database,seconds,2159479.8,False,1413.48,INR,False,False,ap-south-1,False,False,True,Free_Tier,True,False,0.563,devops,staging,False,False,False,v2,True,v2,0.012,16.96176,False,False,4.7,25.2,False,False,on-demand,False,DATA_SCIENCE,GAMMA,False,False,True,False,True,False,-14.4,False
U07039,GCP-ACCT-040,20-01-2026 11:07:00,database,CloudSQL-db.standard-2,8440.01,hrs,550.97,INR,0.012,asia-south1,gcp-inst-225,backend,development,Free Tier,RESERVED,ENGINEERING,alpha,51.2,15.3,,,v1,No,99.5,GCP-ACCT-040,True,2026-01-20 11:07:00+00:00,False,False,CloudSQL-db.standard-2,False,False,Database,seconds,30384036.0,False,550.97,INR,False,False,asia-south1,False,True,True,Free_Tier,True,False,-0.86,backend,development,False,False,False,v1,False,v1,0.012,6.61164,False,False,51.2,15.3,False,False,reserved,True,ENGINEERING,ALPHA,False,False,False,False,True,False,99.5,True
U05744,GCP-ACCT-037,2026-0220 13:31,Storage,gcs-standard,4550.88,gb,75.16,pound,1.27,asia-south1,gcp-inst-286,data,staging,Refund,on_demand,devops,phoenix,,,,,v2,False,8.3,GCP-ACCT-037,True,2026-02-20 13:31:00+00:00,False,False,GCS-Standard,False,True,Storage,GB,4550.88,False,75.16,GBP,False,False,asia-south1,False,False,True,Refund,False,False,0.898,data,staging,False,False,False,v2,False,v2,1.27,95.4532,False,False,,,False,False,on-demand,True,DEVOPS,PHOENIX,False,False,False,False,False,False,8.3,False
U04454,  AWS-ACCT-019 ,2026-03-27T04:26:00Z,database,RDS-DB.M5.LARGE,46970.38,hours,1023.88,gbp,,us-west-2,aws-ec2-023,BACKEND,staging,TRUE,OnDemand,product,Epsilon,62.1,18.9,,,v3,false,45.6,AWS-ACCT-019,True,2026-03-27 04:26:00+00:00,False,False,RDS-db.m5.large,False,True,Database,seconds,169093368.0,False,1023.88,GBP,False,False,us-west-2,False,True,False,Usage,False,False,1.139,backend,staging,False,False,False,v3,False,v3,1.27,1300.3276,True,False,62.1,18.9,False,False,on-demand,True,PRODUCT,EPSILON,False,False,False,False,True,False,45.6,False
U02179,aws-acct-007,2026-03-09 00:06:00,STORAGE,S3_Standard,2299.19,Gb,207.97,Indian Rupee,0.012,eu-west-1,aws-ec2-033,Data,production,Credit,on_demand,Data_Science,alpha,,,,T-133,V3,no,-100.4,AWS-ACCT-007,True,2026-03-09 00:06:00+00:00,False,False,S3-Standard,False,True,Storage,GB,2299.19,False,207.97,INR,False,False,eu-west-1,False,False,True,Credit,False,False,-0.227,data,production,False,False,False,v3,True,v3,0.012,2.49564,False,False,,,False,False,on-demand,True,DATA_SCIENCE,ALPHA,False,False,False,False,True,False,-100.4,True
U05503,GCP-ACCT-047,,COMPUTE,GCE-N1-STANDARD-8,10776.56,hrs,956.73,EUR,1.08,ASIA-SOUTH1,gcp-inst-220,Backend,staging,CREDIT,ON-DEMAND,data_science,Nova,82.5,75.0,,,version2,yes,-58.1,GCP-ACCT-047,True,,False,False,GCE-n1-standard-8,False,True,Compute,seconds,38795616.0,False,956.73,EUR,False,False,asia-south1,False,False,True,Credit,False,False,-0.712,backend,staging,False,False,False,,True,v2,1.08,1033.2684000000002,False,False,82.5,75.0,False,True,on-demand,True,DATA_SCIENCE,NOVA,False,False,False,True,True,True,-58.1,False
U07739,GCP-ACCT-047,2026-03-12T04:08:00-05:00,Compute,GCE-n1-standard-8,8172.24,minutes,58.71,EUR,1.08,us-central1,gcp-inst-235,backend,DEV,refund,RESERVED,engineering,Alpha,24.6,77.5,,,v3,NO,-47.0,GCP-ACCT-047,True,2026-03-12 09:08:00+00:00,False,False,GCE-n1-standard-8,False,False,Compute,seconds,490334.4,False,58.71,EUR,False,False,us-central1,False,False,True,Refund,False,False,-0.839,backend,development,False,False,False,v3,False,v3,1.08,63.406800000000004,False,False,24.6,77.5,False,False,reserved,True,ENGINEERING,ALPHA,False,False,False,False,True,False,-47.0,False
U08999,AZ-ACCT-027,24-01-2026 14:23:00,Database,SQLDb-S2,19545.87,hours,1629.31,Us Dollar,,westeurope,az-vm-173,data-team,development,REFUND,RESERVED,finance,nova,6.4,7.4,INC-034,,v1,1,-118.8,AZ-ACCT-027,True,2026-01-24 14:23:00+00:00,False,False,SQLDb-S2,False,False,Database,seconds,70365132.0,False,1629.31,USD,False,False,westeurope,False,False,True,Refund,False,False,-0.322,data,development,False,False,False,v1,False,v1,1.0,1629.31,True,False,6.4,7.4,True,False,reserved,True,FINANCE,NOVA,False,False,False,True,True,True,-118.8,True
U02459,AWS-ACCT-015,2026-01-07T06:14:00+00:00,DATABASE,RDS-DB.M5.LARGE,19603.75,min,1747.69,Inr,0.012,ap-southeast-1,aws-ec2-088,frontend,production,TRUE,Spot,SECURITY,beta,9.8,32.0,,T-105,v1,NO,-26.2,AWS-ACCT-015,True,2026-01-07 06:14:00+00:00,False,False,RDS-db.m5.large,False,True,Database,seconds,1176225.0,False,1747.69,INR,False,False,ap-southeast-1,False,False,True,Usage,False,False,-0.298,frontend,production,False,False,False,v1,False,v1,0.012,20.97228,False,False,9.8,32.0,False,False,spot,True,SECURITY,BETA,False,False,False,False,True,False,-26.2,False
U01483,AWS-ACCT-005,20-03-2026 15:06:00,Storage,S3-Standard,1089.11,gigabytes,11.05,USD,1.0,us-east-1,aws-ec2-008,security,development,credit,On Demand,marketing,GAMMA,,,,,version3,No,-48.6,AWS-ACCT-005,True,2026-03-20 15:06:00+00:00,False,False,S3-Standard,False,False,Storage,GB,1089.11,False,11.05,USD,False,False,us-east-1,False,False,True,Credit,False,False,-0.866,security,development,False,False,False,v3,True,v3,1.0,11.05,False,False,,,False,False,on-demand,True,MARKETING,GAMMA,False,False,False,False,True,False,-48.6,False
U00502,AZ-ACCT-027,02-01-2026 00:43:00,storage,BLOB-COOL,4834.93,gigabytes,185.59,dollar,1.0,westeurope,az-vm-135,security,development,FREE_TIER,Reserved,marketing,GAMMA,,,INC-024,,v1,0,0.4,AZ-ACCT-027,True,2026-01-02 00:43:00+00:00,False,False,Blob-Cool,False,True,Storage,GB,4834.93,False,185.59,USD,False,False,westeurope,False,False,True,Free_Tier,True,False,1.194,security,development,False,False,False,v1,False,v1,1.0,185.59,False,False,,,False,False,reserved,True,MARKETING,GAMMA,False,False,False,False,True,False,0.4,False
U01157,AWS-ACCT-015,2026-0318 20:50,Compute,EC2-t3.medium,10659.45,min,747.31,Indian Rupee,0.012,eu-west-1,aws-ec2-019,backend,production,CREDIT,On Demand,Engineering,alpha,68.2,99.9,INC-094,,v3,False,-117.4,AWS-ACCT-015,True,2026-03-18 20:50:00+00:00,False,False,EC2-t3.medium,False,False,Compute,seconds,639567.0,False,747.31,INR,False,False,eu-west-1,False,False,True,Credit,False,False,-0.864,backend,production,False,False,False,v3,False,v3,0.012,8.96772,False,False,68.2,99.9,False,True,on-demand,True,ENGINEERING,ALPHA,False,False,False,False,False,False,-117.4,True
